ID;Nombre;Edad;Género;Ciudad;Comentario;Categoría del problema;Nivel de urgencia;Fecha del reporte;Acceso a internet;Atención previa del gobierno;Zona rural
9441;Juan;790;M;Pereira;la contaminación del río está aumentando.;Educación;No urgente;24/07/2023;1;1;1
9442;Juan;780;M;Pereira;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;16/02/2024;1;1;0
9443;Jorge;;F;Cartagena;la contaminación del río está aumentando.;Salud;Urgente;21/12/2023;0;0;0
9444;Sofía;320;F;Pereira;no hay suficientes escuelas públicas.;Educación;Urgente;01/04/2024;1;1;1
9445;Ana;750;M;Bucaramanga;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;05/01/2023;0;1;1
9446;Ana;780;F;Cúcuta;las basuras no se recogen a tiempo.;Salud;No urgente;09/03/2023;1;1;1
9447;Juan;720;M;Pereira;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;02/10/2023;1;0;1
9448;Jorge;310;F;Pereira;;Medio Ambiente;Urgente;16/11/2023;0;0;0
9449;Juan;460;F;Pereira;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;20/01/2024;0;0;1
9450;Pedro;;M;Santa Marta;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;04/07/2024;1;0;0
9451;Sofía;160;F;Medellín;las basuras no se recogen a tiempo.;Seguridad;Urgente;05/07/2024;1;1;1
9452;Jorge;730;M;Pereira;falta agua potable en varias casas.;Salud;No urgente;10/07/2024;1;1;1
9453;Ana;410;Otro;Barranquilla;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;05/03/2023;1;1;0
9454;María;790;F;Cali;falta agua potable en varias casas.;Salud;Urgente;04/04/2024;1;0;1
9455;Jorge;240;M;Bucaramanga;las basuras no se recogen a tiempo.;Salud;Urgente;14/02/2024;0;0;1
9456;Valentina;200;Otro;Santa Marta;queremos más presencia policial.;Educación;No urgente;29/09/2023;1;1;0
9457;Laura;610;M;Santa Marta;la contaminación del río está aumentando.;Salud;No urgente;06/08/2023;1;1;1
9458;Pedro;;Otro;Barranquilla;las basuras no se recogen a tiempo.;Salud;Urgente;27/07/2023;0;1;1
9459;Juan;550;M;Barranquilla;hay problemas con la recolección de basura.;Salud;Urgente;19/06/2023;1;0;1
9460;Laura;;Otro;Cartagena;hay problemas con la recolección de basura.;Salud;Urgente;03/01/2023;0;1;0
9461;Laura;690;F;Pereira;la contaminación del río está aumentando.;Educación;No urgente;17/08/2024;0;0;0
9462;Sofía;340;F;Bogotá;;Seguridad;Urgente;05/01/2023;0;0;1
9463;Sofía;280;M;Barranquilla;la contaminación del río está aumentando.;Educación;No urgente;25/07/2024;1;1;0
9464;Laura;700;Otro;Barranquilla;no hay suficientes escuelas públicas.;Seguridad;No urgente;04/05/2024;1;0;1
9465;Sofía;270;F;Pereira;necesitamos más acceso a internet en la zona.;Seguridad;No urgente;02/08/2024;0;0;1
9466;Camilo;200;F;Cartagena;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;13/04/2024;1;1;1
9467;Carlos;160;Otro;Cartagena;hay problemas con la recolección de basura.;Salud;Urgente;30/03/2023;1;0;1
9468;Camilo;360;F;Santa Marta;;Educación;Urgente;25/09/2024;1;1;1
9469;Ana;430;F;Manizales;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;26/10/2024;0;0;1
9470;María;640;Otro;Pereira;las basuras no se recogen a tiempo.;Salud;Urgente;17/07/2023;0;1;1
9471;Camilo;250;M;Barranquilla;la contaminación del río está aumentando.;Salud;No urgente;12/10/2024;0;0;0
9472;Valentina;710;F;Cali;las basuras no se recogen a tiempo.;Seguridad;No urgente;31/07/2023;0;1;1
9473;Pedro;370;F;Cartagena;falta agua potable en varias casas.;Salud;Urgente;20/06/2023;0;0;1
9474;Sofía;500;Otro;Cartagena;;Medio Ambiente;No urgente;26/05/2024;0;1;0
9475;Jorge;700;M;Medellín;queremos más presencia policial.;Educación;No urgente;27/05/2023;0;1;1
9476;Sofía;320;Otro;Medellín;necesitamos más acceso a internet en la zona.;Educación;No urgente;22/07/2024;1;1;0
9477;Laura;410;M;Pereira;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;28/10/2023;0;0;0
9478;Ana;410;M;Cali;queremos más presencia policial.;Medio Ambiente;No urgente;27/09/2024;1;0;0
9479;Jorge;350;M;Medellín;la contaminación del río está aumentando.;Salud;Urgente;09/01/2023;0;0;0
9480;Laura;400;M;Manizales;la contaminación del río está aumentando.;Salud;No urgente;03/01/2024;1;1;0
9481;Ana;150;;Medellín;hay problemas con la recolección de basura.;Seguridad;No urgente;14/09/2023;0;1;0
9482;María;270;Otro;Manizales;no tenemos centros culturales ni bibliotecas.;Seguridad;Urgente;09/06/2023;0;1;0
9483;Carlos;530;;Pereira;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;30/09/2023;0;1;1
9484;Valentina;230;Otro;Pereira;faltan médicos en el centro de salud.;Educación;No urgente;07/03/2024;1;1;0
9485;María;800;F;Cali;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;03/04/2024;0;1;0
9486;Juan;800;M;Medellín;no hay suficientes escuelas públicas.;Salud;No urgente;28/02/2024;0;1;0
9487;Valentina;610;Otro;Manizales;queremos más presencia policial.;Educación;Urgente;02/02/2024;0;0;0
9488;Ana;450;M;Medellín;no hay suficientes escuelas públicas.;Salud;No urgente;11/09/2024;0;1;0
9489;Valentina;460;M;Bucaramanga;las calles están muy oscuras y peligrosas.;Salud;No urgente;18/06/2024;1;0;1
9490;Pedro;370;Otro;Bogotá;falta agua potable en varias casas.;Medio Ambiente;No urgente;07/06/2023;0;1;1
9491;Jorge;620;F;Santa Marta;no hay suficientes escuelas públicas.;Seguridad;No urgente;11/10/2024;0;0;1
9492;Camilo;330;;Pereira;las basuras no se recogen a tiempo.;Educación;Urgente;25/08/2024;1;0;1
9493;Ana;780;Otro;Santa Marta;hay problemas con la recolección de basura.;Salud;No urgente;18/11/2023;0;1;1
9494;María;600;M;Bogotá;faltan médicos en el centro de salud.;Educación;No urgente;09/10/2023;0;1;1
9495;Valentina;180;F;Cúcuta;;Educación;No urgente;15/08/2024;0;1;0
9496;Ana;340;F;Cartagena;hay problemas con la recolección de basura.;Educación;Urgente;09/05/2023;0;0;1
9497;Sofía;270;;Pereira;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;29/03/2023;1;1;0
9498;Laura;350;M;Cartagena;la contaminación del río está aumentando.;Educación;Urgente;17/12/2023;1;0;1
9499;Laura;700;M;Barranquilla;queremos más presencia policial.;Salud;Urgente;12/04/2024;1;0;1
9500;Juan;530;M;Manizales;queremos más presencia policial.;Salud;Urgente;02/11/2023;1;0;0
9501;Carlos;250;F;Cartagena;hay problemas con la recolección de basura.;Educación;Urgente;20/04/2023;1;1;1
9502;Carlos;160;Otro;Santa Marta;no tenemos centros culturales ni bibliotecas.;Educación;No urgente;10/05/2024;0;1;0
9503;Jorge;770;M;Bucaramanga;hay problemas con la recolección de basura.;Medio Ambiente;No urgente;20/03/2023;0;0;1
9504;Carlos;620;F;Cali;;Educación;Urgente;09/02/2024;1;1;0
9505;Jorge;680;Otro;Cúcuta;;Salud;Urgente;20/12/2023;0;0;0
9506;Valentina;380;Otro;Bucaramanga;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;27/09/2023;1;0;0
9507;Carlos;430;F;Barranquilla;la contaminación del río está aumentando.;Medio Ambiente;No urgente;10/06/2024;0;0;0
9508;Camilo;530;M;Medellín;las basuras no se recogen a tiempo.;Seguridad;Urgente;06/03/2023;0;0;0
9509;Sofía;740;M;Santa Marta;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;08/05/2023;0;0;0
9510;Juan;700;Otro;Pereira;queremos más presencia policial.;Medio Ambiente;No urgente;14/04/2023;1;0;0
9511;Jorge;630;F;Bogotá;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;31/07/2023;0;0;0
9512;Valentina;770;Otro;;falta agua potable en varias casas.;Educación;Urgente;20/01/2023;1;1;1
9513;Valentina;;M;Cartagena;faltan médicos en el centro de salud.;Seguridad;No urgente;11/09/2024;0;1;1
9514;Sofía;790;F;Pereira;falta agua potable en varias casas.;Medio Ambiente;Urgente;13/06/2023;0;0;0
9515;Ana;590;F;Manizales;la contaminación del río está aumentando.;Salud;Urgente;22/03/2024;0;0;0
9516;Sofía;660;M;Manizales;las calles están muy oscuras y peligrosas.;Salud;No urgente;10/07/2023;0;0;1
9517;Carlos;460;F;Santa Marta;la contaminación del río está aumentando.;Medio Ambiente;Urgente;30/01/2023;1;0;0
9518;Jorge;540;Otro;Pereira;no hay suficientes escuelas públicas.;Educación;No urgente;21/01/2024;1;1;1
9519;Pedro;650;M;Cali;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;25/06/2023;0;1;1
9520;Juan;250;M;Barranquilla;faltan médicos en el centro de salud.;Seguridad;Urgente;03/01/2024;1;0;0
9521;Jorge;750;M;Barranquilla;falta agua potable en varias casas.;Salud;Urgente;17/08/2023;1;1;1
9522;Jorge;650;M;Bucaramanga;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;15/05/2023;1;1;0
9523;Pedro;640;;Pereira;;Educación;Urgente;15/02/2023;1;1;1
9524;Sofía;270;F;Medellín;queremos más presencia policial.;Seguridad;Urgente;22/06/2023;1;1;1
9525;Carlos;410;F;Cúcuta;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;04/01/2023;1;0;1
9526;Ana;410;F;Cúcuta;queremos más presencia policial.;Seguridad;Urgente;06/08/2024;1;1;0
9527;Juan;770;Otro;Barranquilla;faltan médicos en el centro de salud.;Educación;No urgente;12/03/2023;1;0;1
9528;Sofía;690;Otro;Barranquilla;faltan médicos en el centro de salud.;Seguridad;No urgente;03/09/2024;1;1;0
9529;María;190;Otro;Barranquilla;la contaminación del río está aumentando.;Educación;Urgente;18/08/2023;0;1;0
9530;Valentina;300;Otro;Bogotá;hay problemas con la recolección de basura.;Medio Ambiente;Urgente;28/05/2023;1;1;0
9531;Laura;390;F;Barranquilla;;Salud;No urgente;22/12/2023;1;0;0
9532;Pedro;260;Otro;Pereira;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;15/10/2024;0;0;1
9533;María;510;F;Pereira;la contaminación del río está aumentando.;Seguridad;Urgente;05/01/2024;1;1;0
9534;Ana;;Otro;Manizales;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;15/01/2024;1;1;0
9535;Camilo;240;M;Manizales;queremos más presencia policial.;Seguridad;Urgente;21/03/2023;1;1;1
9536;Jorge;680;M;Manizales;hay problemas con la recolección de basura.;Educación;Urgente;24/06/2023;1;0;1
9537;Valentina;380;M;Cali;faltan médicos en el centro de salud.;Salud;Urgente;07/11/2024;1;0;1
9538;Ana;670;M;Manizales;las basuras no se recogen a tiempo.;Educación;No urgente;05/09/2023;0;1;1
9539;Sofía;550;M;Barranquilla;falta agua potable en varias casas.;Salud;No urgente;03/02/2024;0;1;0
9540;Pedro;260;F;Bucaramanga;no hay suficientes escuelas públicas.;Salud;Urgente;30/09/2023;1;0;1
9541;Valentina;530;F;Santa Marta;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;22/01/2023;1;0;0
9542;Pedro;480;F;Barranquilla;falta agua potable en varias casas.;Medio Ambiente;Urgente;17/05/2024;1;1;1
9543;Laura;370;M;Barranquilla;hay problemas con la recolección de basura.;Salud;No urgente;19/10/2023;0;0;1
9544;Laura;190;F;Barranquilla;queremos más presencia policial.;Educación;No urgente;27/09/2023;0;1;1
9545;Ana;800;F;Medellín;faltan médicos en el centro de salud.;Educación;Urgente;10/11/2024;0;0;1
9546;Valentina;620;M;Barranquilla;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;06/03/2024;0;0;1
9547;Jorge;720;F;Cúcuta;hay problemas con la recolección de basura.;Salud;Urgente;28/04/2023;0;0;1
9548;Ana;570;M;Santa Marta;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;16/07/2024;0;1;0
9549;Laura;720;F;Barranquilla;faltan médicos en el centro de salud.;Educación;No urgente;22/05/2024;0;0;1
9550;Jorge;460;Otro;Medellín;;Salud;No urgente;08/06/2023;1;0;1
9551;Juan;750;Otro;Cúcuta;;Medio Ambiente;Urgente;17/05/2023;1;0;0
9552;Valentina;670;M;Barranquilla;no hay suficientes escuelas públicas.;Salud;Urgente;17/10/2023;0;1;1
9553;Pedro;520;F;Manizales;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;25/05/2023;0;1;0
9554;Juan;330;Otro;Bogotá;no tenemos centros culturales ni bibliotecas.;Salud;Urgente;22/11/2024;1;0;1
9555;Valentina;730;F;Santa Marta;no hay suficientes escuelas públicas.;Educación;Urgente;03/02/2023;1;0;0
9556;Valentina;;F;Barranquilla;las calles están muy oscuras y peligrosas.;Salud;Urgente;06/03/2023;0;1;0
9557;Juan;270;Otro;Santa Marta;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;31/01/2024;1;0;0
9558;Valentina;510;F;Santa Marta;necesitamos más acceso a internet en la zona.;Salud;No urgente;26/09/2023;1;1;1
9559;Carlos;150;M;Cúcuta;las basuras no se recogen a tiempo.;Salud;No urgente;06/03/2023;0;1;1
9560;Camilo;240;Otro;Medellín;falta agua potable en varias casas.;Salud;Urgente;03/04/2023;0;1;0
9561;María;310;Otro;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Educación;Urgente;17/07/2023;1;1;1
9562;Sofía;510;F;Cartagena;no hay suficientes escuelas públicas.;Seguridad;Urgente;17/02/2023;0;0;0
9563;Laura;480;Otro;Pereira;hay problemas con la recolección de basura.;Medio Ambiente;No urgente;03/02/2024;0;0;1
9564;Laura;450;F;Cali;no tenemos centros culturales ni bibliotecas.;Educación;No urgente;27/04/2024;1;1;1
9565;María;390;Otro;Bogotá;las calles están muy oscuras y peligrosas.;Salud;No urgente;13/06/2024;1;1;1
9566;Juan;;M;Cartagena;las basuras no se recogen a tiempo.;Seguridad;Urgente;05/08/2023;1;1;0
9567;Pedro;540;Otro;Santa Marta;las calles están muy oscuras y peligrosas.;Seguridad;Urgente;10/12/2023;1;0;1
9568;Laura;420;Otro;Cartagena;falta agua potable en varias casas.;Salud;No urgente;31/05/2023;1;1;1
9569;Laura;330;M;Santa Marta;las calles están muy oscuras y peligrosas.;Salud;No urgente;13/02/2023;0;0;0
9570;Juan;720;F;Bogotá;hay problemas con la recolección de basura.;Medio Ambiente;No urgente;14/04/2023;0;1;0
9571;María;690;M;Barranquilla;faltan médicos en el centro de salud.;Salud;No urgente;03/11/2024;1;0;0
9572;Pedro;620;F;Medellín;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;27/02/2023;1;1;1
9573;Carlos;180;F;Santa Marta;necesitamos más acceso a internet en la zona.;Salud;Urgente;07/01/2023;0;1;0
9574;María;470;Otro;Santa Marta;faltan médicos en el centro de salud.;Seguridad;Urgente;15/03/2024;1;0;0
9575;María;520;Otro;Bogotá;necesitamos más acceso a internet en la zona.;Educación;Urgente;22/07/2023;0;1;0
9576;Carlos;500;F;Cúcuta;queremos más presencia policial.;Educación;Urgente;15/11/2024;1;1;1
9577;Sofía;170;F;Bucaramanga;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;13/06/2023;0;0;1
9578;Valentina;250;F;Cali;no hay suficientes escuelas públicas.;Educación;Urgente;29/06/2024;1;1;1
9579;Sofía;200;F;Bucaramanga;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;21/12/2023;1;1;1
9580;Pedro;740;M;Cúcuta;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;20/05/2023;0;0;1
9581;Ana;790;Otro;Cúcuta;hay problemas con la recolección de basura.;Medio Ambiente;Urgente;14/11/2024;1;1;1
9582;Laura;600;M;Cali;las basuras no se recogen a tiempo.;Salud;No urgente;15/08/2023;0;0;1
9583;Laura;160;M;Pereira;las basuras no se recogen a tiempo.;Salud;No urgente;26/02/2023;0;1;0
9584;Camilo;670;Otro;Barranquilla;necesitamos más acceso a internet en la zona.;Salud;No urgente;27/01/2024;0;1;0
9585;Ana;250;M;Pereira;hay problemas con la recolección de basura.;Seguridad;No urgente;18/12/2023;1;0;0
9586;Carlos;;Otro;Bogotá;queremos más presencia policial.;Educación;Urgente;02/09/2024;0;0;1
9587;Sofía;650;M;Bogotá;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;16/05/2023;1;1;1
9588;Camilo;370;Otro;Bucaramanga;;Educación;No urgente;08/03/2024;1;0;1
9589;Valentina;260;Otro;Medellín;queremos más presencia policial.;Seguridad;No urgente;21/04/2024;0;1;0
9590;Carlos;170;M;Bogotá;no tenemos centros culturales ni bibliotecas.;Salud;Urgente;09/01/2024;0;0;0
9591;Camilo;770;M;Santa Marta;queremos más presencia policial.;Salud;No urgente;30/01/2024;1;0;0
9592;Jorge;650;Otro;Bucaramanga;faltan médicos en el centro de salud.;Medio Ambiente;No urgente;26/08/2024;1;1;0
9593;Sofía;210;;Manizales;la contaminación del río está aumentando.;Medio Ambiente;Urgente;19/11/2024;0;0;0
9594;Jorge;200;F;Bogotá;queremos más presencia policial.;Educación;No urgente;18/01/2024;0;1;1
9595;Jorge;350;F;Pereira;las calles están muy oscuras y peligrosas.;Educación;No urgente;05/02/2024;1;0;1
9596;Jorge;300;M;Santa Marta;no hay suficientes escuelas públicas.;Educación;No urgente;21/10/2024;1;0;0
9597;María;330;;Bucaramanga;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;25/11/2024;0;0;0
9598;Juan;190;F;Barranquilla;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;28/01/2024;1;0;1
9599;Sofía;260;F;Bogotá;las basuras no se recogen a tiempo.;Seguridad;Urgente;28/02/2023;1;1;1
9600;Juan;250;F;Cartagena;hay problemas con la recolección de basura.;Salud;Urgente;17/08/2024;1;0;0
9601;Carlos;500;Otro;Barranquilla;queremos más presencia policial.;Medio Ambiente;Urgente;17/11/2023;1;1;0
9602;Carlos;760;M;Bucaramanga;hay problemas con la recolección de basura.;Salud;Urgente;06/07/2023;1;1;0
9603;María;780;F;Bucaramanga;no hay suficientes escuelas públicas.;Seguridad;Urgente;15/01/2023;1;0;0
9604;Sofía;300;F;Bucaramanga;hay problemas con la recolección de basura.;Seguridad;Urgente;19/11/2023;1;1;1
9605;Juan;710;;Cali;no hay suficientes escuelas públicas.;Salud;Urgente;12/11/2023;1;0;0
9606;Jorge;680;;Manizales;queremos más presencia policial.;Salud;Urgente;28/09/2024;0;0;0
9607;Valentina;410;Otro;Bucaramanga;;Salud;No urgente;08/04/2024;1;0;0
9608;Juan;460;;Bogotá;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;28/06/2024;1;1;1
9609;Ana;350;F;Manizales;falta agua potable en varias casas.;Seguridad;Urgente;25/03/2024;1;0;0
9610;Valentina;480;F;Cartagena;hay problemas con la recolección de basura.;Salud;No urgente;20/11/2023;0;1;0
9611;Pedro;750;;Santa Marta;;Salud;No urgente;11/04/2023;1;0;0
9612;Juan;180;M;Pereira;queremos más presencia policial.;Educación;No urgente;30/06/2024;1;0;0
9613;Laura;800;Otro;Bogotá;faltan médicos en el centro de salud.;Seguridad;No urgente;24/08/2023;1;0;1
9614;María;;M;Cúcuta;;Salud;Urgente;11/07/2024;1;1;1
9615;Juan;720;M;Bogotá;no tenemos centros culturales ni bibliotecas.;Seguridad;Urgente;27/01/2024;1;1;0
9616;Jorge;280;F;Cartagena;no tenemos centros culturales ni bibliotecas.;Educación;Urgente;21/05/2024;0;1;0
9617;Laura;460;Otro;Bucaramanga;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;14/10/2024;1;0;1
9618;Pedro;340;F;Manizales;las basuras no se recogen a tiempo.;Educación;Urgente;25/05/2024;1;1;0
9619;Valentina;;;Cartagena;;Medio Ambiente;Urgente;22/08/2024;1;0;0
9620;Carlos;390;;Barranquilla;faltan médicos en el centro de salud.;Seguridad;No urgente;11/07/2023;1;0;0
9621;Valentina;570;M;Bogotá;falta agua potable en varias casas.;Seguridad;Urgente;20/11/2024;1;0;1
9622;Pedro;570;F;Manizales;no tenemos centros culturales ni bibliotecas.;Educación;Urgente;17/01/2024;1;1;1
9623;Carlos;470;F;;las basuras no se recogen a tiempo.;Educación;Urgente;10/08/2023;1;1;1
9624;Sofía;710;Otro;Pereira;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;11/03/2023;0;1;1
9625;Valentina;270;F;Manizales;no hay suficientes escuelas públicas.;Educación;No urgente;04/11/2024;1;0;1
9626;Valentina;;Otro;Cúcuta;las basuras no se recogen a tiempo.;Educación;No urgente;13/07/2024;0;1;1
9627;Pedro;630;F;Bucaramanga;;Seguridad;Urgente;08/09/2023;0;1;0
9628;María;690;Otro;Cúcuta;hay problemas con la recolección de basura.;Salud;No urgente;26/09/2023;1;0;1
9629;Jorge;510;Otro;Manizales;hay problemas con la recolección de basura.;Educación;No urgente;05/05/2024;0;0;1
9630;Sofía;600;F;Manizales;faltan médicos en el centro de salud.;Salud;No urgente;10/07/2024;1;1;0
9631;Valentina;680;Otro;Barranquilla;queremos más presencia policial.;Medio Ambiente;Urgente;15/04/2024;1;0;0
9632;Sofía;280;M;Bucaramanga;las basuras no se recogen a tiempo.;Seguridad;No urgente;07/05/2023;0;0;1
